epoch,PSNR,loss,val_PSNR,val_loss
61,inf,0.001996613573282957,40.82792282104492,0.0024601726327091455
62,inf,0.001996612874791026,40.81949234008789,0.002460168907418847
63,inf,0.001996613573282957,40.805912017822266,0.002460173796862364
64,inf,0.001996612874791026,40.83053207397461,0.0024601686745882034
65,inf,0.0019966084510087967,41.15241622924805,0.0024601377081125975
66,inf,0.0019966098479926586,40.77401351928711,0.0024601751938462257
67,inf,0.0019966070540249348,40.76736831665039,0.002460178919136524
68,inf,0.0019966091495007277,40.687164306640625,0.0024601873010396957
69,inf,0.0019966040272265673,40.69392395019531,0.002460185205563903
70,inf,0.0019966037943959236,40.71660232543945,0.002460183808580041
71,inf,0.0019966051913797855,40.747901916503906,0.002460177056491375
72,inf,0.0019966058898717165,40.69226837158203,0.0024601847399026155
73,inf,0.0019966016989201307,40.63959503173828,0.0024601875338703394
74,inf,0.0019966037943959236,40.68011474609375,0.0024601840414106846
75,inf,0.0019966005347669125,40.70296096801758,0.002460185904055834
76,inf,0.001996600069105625,40.735877990722656,0.002460181014612317
77,inf,0.0019966010004281998,40.68683624267578,0.0024601819459348917
78,inf,0.0019965998362749815,40.70830535888672,0.0024601786863058805
79,inf,0.0019965991377830505,40.79465866088867,0.002460162853822112
80,inf,0.001996600767597556,40.81831741333008,0.0024601537734270096
81,inf,0.001996599370613694,41.03363037109375,0.002460126532241702
82,inf,0.001996601466089487,40.8868522644043,0.0024601458571851254
83,inf,0.001996602164581418,41.19621658325195,0.0024601116310805082
84,inf,0.0019965970423072577,41.030704498291016,0.002460125833749771
85,inf,0.0019966010004281998,41.368553161621094,0.0024600992910563946
86,inf,0.0019965991377830505,41.413787841796875,0.0024600957985967398
87,inf,0.001996602164581418,41.711856842041016,0.002460082294419408
88,inf,0.001996598206460476,41.803524017333984,0.0024600783362984657
89,inf,0.001996599370613694,41.79823303222656,0.0024600783362984657
90,inf,0.0019965984392911196,41.823787689208984,0.0024600778706371784
91,inf,0.001996599370613694,41.809261322021484,0.002460077404975891
92,inf,0.0019965979736298323,41.798728942871094,0.0024600771721452475
93,inf,0.0019965991377830505,41.84347915649414,0.0024600783362984657
94,inf,0.0019965972751379013,41.775272369384766,0.0024600792676210403
95,inf,0.0019965958781540394,41.76571273803711,0.0024600792676210403
96,inf,0.0019965949468314648,41.77317810058594,0.002460080198943615
97,inf,0.001996595412492752,41.7542610168457,0.002460082294419408
98,inf,0.0019965944811701775,41.826934814453125,0.0024600790347903967
99,inf,0.001996594248339534,41.69945526123047,0.002460082061588764
