epoch,PSNR,loss,val_PSNR,val_loss
31,65.54923248291016,1.2133128620916978e-05,65.77010345458984,1.1927798368560616e-05
32,65.9821548461914,1.1771264325943775e-05,66.26033020019531,1.1578927114896942e-05
33,66.5019760131836,1.1432201972638723e-05,66.8169937133789,1.1251830983383115e-05
34,67.07356262207031,1.1114124390587676e-05,67.41172790527344,1.0944775567622855e-05
35,67.69070434570312,1.0815358109539375e-05,68.04850769042969,1.0656130143615883e-05
36,68.3515853881836,1.0534359716984909e-05,68.73991394042969,1.0384453162259888e-05
37,69.06194305419922,1.02697031252319e-05,69.4823226928711,1.0128364920092281e-05
38,69.82894897460938,1.0020048648584634e-05,70.2821273803711,9.886595762509387e-06
39,70.65959930419922,9.784175745153334e-06,71.14476776123047,9.657922419137321e-06
40,71.56756591796875,9.560950275044888e-06,72.11753845214844,9.441322617931291e-06
41,72.58110809326172,9.349334504804574e-06,73.19808197021484,9.235778634320013e-06
42,73.72309112548828,9.148368008027319e-06,74.41509246826172,9.040400982485153e-06
43,75.05001831054688,8.957178579294123e-06,75.88214111328125,8.854330189933535e-06
44,76.63029479980469,8.774955858825706e-06,77.6727523803711,8.676804100105073e-06
45,78.66514587402344,8.600974069850054e-06,80.07378387451172,8.507142410962842e-06
46,81.5838394165039,8.43456291477196e-06,83.90904235839844,8.344688467332162e-06
47,87.54399871826172,8.27510575618362e-06,97.07085418701172,8.188889296434354e-06
48,inf,8.122054168779869e-06,85.6230239868164,8.039206477405969e-06
49,inf,7.974899745022412e-06,81.58429718017578,7.895140697655734e-06
50,inf,7.833172276150435e-06,79.50303649902344,7.756284503557254e-06
51,inf,7.696461580053438e-06,inf,7.622211342095397e-06
52,inf,7.564391125924885e-06,76.97732543945312,7.49256969356793e-06
53,76.5967788696289,7.436618489009561e-06,76.16162109375,7.367072612396441e-06
54,75.85531616210938,7.312989509955514e-06,75.50415802001953,7.245796950883232e-06
55,75.2629623413086,7.19339413990383e-06,74.97465515136719,7.12819792170194e-06
56,74.77515411376953,7.0772994149592705e-06,inf,7.013946287770523e-06
57,inf,6.964440217416268e-06,inf,6.902808763697976e-06
58,inf,6.8546000875358e-06,inf,6.794567525503226e-06
59,inf,6.747598945366917e-06,73.58110809326172,6.689077054033987e-06
60,73.47579956054688,6.643258529948071e-06,73.34891510009766,6.586155905097257e-06
61,73.25952911376953,6.541426500916714e-06,73.14559936523438,6.485666290245717e-06
62,73.07614135742188,6.441964615078177e-06,72.98480987548828,6.387477242242312e-06
63,72.91937255859375,6.344743269437458e-06,72.8383560180664,6.2914600675867405e-06
64,72.78597259521484,6.249658326851204e-06,72.71968841552734,6.197509264893597e-06
65,72.67316436767578,6.156586550787324e-06,72.6199722290039,6.105527063482441e-06
66,72.57843780517578,6.06544654147001e-06,72.53797149658203,6.015426606609253e-06
67,72.5019760131836,5.9761455304396804e-06,72.46346282958984,5.927114216319751e-06
68,72.43800354003906,5.8886089391307905e-06,72.40425872802734,5.840524863742758e-06
69,72.39028930664062,5.8027590057463385e-06,72.369140625,5.755598976975307e-06
70,72.35417175292969,5.718546617572429e-06,72.34175872802734,5.672276529367082e-06
71,72.3321533203125,5.635897196043516e-06,72.32416534423828,5.59047930437373e-06
72,72.32231140136719,5.554761173698353e-06,72.3245849609375,5.510159553523408e-06
73,72.32738494873047,5.4750798881286755e-06,72.33448028564453,5.4312695283442736e-06
74,72.34883117675781,5.396811047830852e-06,72.36893463134766,5.353780125005869e-06
75,72.39510345458984,5.319921001500916e-06,72.4375991821289,5.2776217671635095e-06
76,72.49239349365234,5.24435472470941e-06,72.581787109375,5.202789452596335e-06
77,inf,5.17007856615237e-06,72.59256744384766,5.129218152433168e-06
78,inf,5.0970538723049685e-06,inf,5.056866029917728e-06
79,inf,5.0252506298420485e-06,72.3567886352539,4.985728082829155e-06
80,72.34252166748047,4.954636096954346e-06,72.32520294189453,4.915770659863483e-06
81,72.31002044677734,4.88518435304286e-06,72.28072357177734,4.846948286285624e-06
82,72.28428649902344,4.816866294277133e-06,72.28490447998047,4.7792518671485595e-06
83,72.2813949584961,4.74965236207936e-06,72.27920532226562,4.712632744485745e-06
84,72.27865600585938,4.683509814640274e-06,72.28385162353516,4.647063178708777e-06
85,inf,4.6183863560145255e-06,inf,4.582491328619653e-06
86,inf,4.554241968435235e-06,inf,4.518876721704146e-06
87,inf,4.491015715757385e-06,inf,4.456142050912604e-06
88,inf,4.428631200426025e-06,72.38690948486328,4.394239567773184e-06
89,inf,4.3671207095030695e-06,72.39579010009766,4.3332315726729576e-06
90,inf,4.306517439545132e-06,inf,4.27308486905531e-06
91,inf,4.24671179644065e-06,72.56693267822266,4.2135488911299035e-06
92,72.5537109375,4.184663339401595e-06,72.39958953857422,4.110867394047091e-06
93,inf,3.973306775151286e-06,75.88460540771484,3.8520370253536385e-06
94,72.45892333984375,3.832894890365424e-06,71.82389831542969,3.798449824898853e-06
95,73.64301300048828,3.76315961148066e-06,75.62722778320312,3.727502189576626e-06
96,76.09294128417969,3.7025552046543453e-06,75.64550018310547,3.670716751003056e-06
97,74.96187591552734,3.6463609376369277e-06,74.44368743896484,3.616723688537604e-06
98,74.44422149658203,3.593844212446129e-06,74.62397003173828,3.5654684324981645e-06
99,74.86705780029297,3.5434093206276884e-06,75.0694580078125,3.5160942388756666e-06
