epoch,PSNR,loss,val_PSNR,val_loss
30,51.14775848388672,6.0476384533103555e-05,51.21488571166992,5.927427628193982e-05
31,51.40210723876953,5.834943658555858e-05,51.615692138671875,5.720456101698801e-05
32,51.746212005615234,5.631526073557325e-05,51.61894226074219,5.5224663810804486e-05
33,51.68587875366211,5.4386924603022635e-05,51.72566223144531,5.335542664397508e-05
34,51.74496841430664,5.255341966403648e-05,51.81169509887695,5.156896077096462e-05
35,51.864498138427734,5.080964547232725e-05,52.05752944946289,4.987197098671459e-05
36,52.139286041259766,4.915026147500612e-05,52.37126541137695,4.825900396099314e-05
37,52.67333221435547,4.757172428071499e-05,52.40679931640625,4.672150680562481e-05
38,52.383182525634766,4.606764923664741e-05,52.39897537231445,4.525492840912193e-05
39,52.3629150390625,4.463064033188857e-05,52.37333679199219,4.3855729018105194e-05
40,52.41231918334961,4.325782720115967e-05,52.487545013427734,4.2519164708210155e-05
41,52.56621170043945,4.194904613541439e-05,52.689144134521484,4.124091356061399e-05
42,52.88786315917969,4.069349597557448e-05,52.797096252441406,4.002927744295448e-05
43,52.788055419921875,3.95183487853501e-05,52.783443450927734,3.888432911480777e-05
44,52.76903533935547,3.8393092836486176e-05,52.78114318847656,3.778356040129438e-05
45,52.78593826293945,3.7311841879272833e-05,52.80356216430664,3.672669845400378e-05
46,52.816062927246094,3.6273653677199036e-05,52.87800216674805,3.5712630051421e-05
47,52.874698638916016,3.52790484612342e-05,52.89992904663086,3.474209734122269e-05
48,52.9443473815918,3.432629819144495e-05,52.995662689208984,3.3810341847129166e-05
49,53.04373550415039,3.3410844480386004e-05,53.094947814941406,3.291577013442293e-05
50,53.15084457397461,3.253231625421904e-05,53.221771240234375,3.205728717148304e-05
51,53.272605895996094,3.169211413478479e-05,53.33028030395508,3.124394061160274e-05
52,53.39387893676758,3.090044992859475e-05,53.48826217651367,3.0476125175482593e-05
53,53.51106643676758,3.0147877623676322e-05,53.562129974365234,2.9740524041699246e-05
54,53.646705627441406,2.9424589229165576e-05,53.70175552368164,2.9032942620688118e-05
55,53.74633026123047,2.8730595658998936e-05,53.806114196777344,2.8356158509268425e-05
56,53.8657112121582,2.8066197046427988e-05,53.94254684448242,2.7706646505976096e-05
57,54.00623321533203,2.742725337157026e-05,54.115421295166016,2.7080639483756386e-05
58,54.166015625,2.68110707111191e-05,54.230743408203125,2.647742621775251e-05
59,54.33903121948242,2.6218966013402678e-05,54.45623016357422,2.589791802165564e-05
60,54.56169128417969,2.564845999586396e-05,54.677642822265625,2.5338595150969923e-05
61,54.8537483215332,2.5097588149947114e-05,55.16436004638672,2.4798431695671752e-05
62,inf,2.4565202693338506e-05,55.1704216003418,2.4275605028378777e-05
63,55.30061340332031,2.4050092179095373e-05,55.48039245605469,2.3769665858708322e-05
64,inf,2.3551467165816575e-05,55.49673843383789,2.3280146706383675e-05
65,55.3699836730957,2.3068778318702243e-05,55.305484771728516,2.2806365450378507e-05
66,55.22496795654297,2.2602373064728454e-05,55.16912078857422,2.234888779639732e-05
67,55.17958450317383,2.2150998120196164e-05,55.228614807128906,2.1905061657889746e-05
68,55.22437286376953,2.1714722606702708e-05,55.20441818237305,2.1478139387909323e-05
69,55.23357391357422,2.129391759808641e-05,55.19217300415039,2.1076470147818327e-05
70,55.18855285644531,2.0918709196848795e-05,55.16655731201172,2.0717730876640417e-05
71,55.11354064941406,2.056435914710164e-05,55.1487922668457,2.0375726307975128e-05
72,55.09230041503906,2.022777516685892e-05,55.17200469970703,2.0044630218762904e-05
73,55.13631057739258,1.990195050893817e-05,55.103431701660156,1.9724580852198415e-05
74,55.169189453125,1.958680513780564e-05,55.223270416259766,1.9414685084484518e-05
75,55.20641326904297,1.9279787011328153e-05,55.27785873413086,1.9111921574221924e-05
76,55.25843048095703,1.8981021639774553e-05,55.322166442871094,1.8817649106495082e-05
77,55.31367111206055,1.8691214791033417e-05,55.3281135559082,1.8532962712924927e-05
78,55.36848831176758,1.8409211406833492e-05,55.3018798828125,1.825569779612124e-05
79,55.4158821105957,1.8135095160687342e-05,55.49437713623047,1.7984855730901472e-05
80,55.46865463256836,1.786740540410392e-05,55.49425506591797,1.7721129552228376e-05
81,55.53965377807617,1.760655504767783e-05,55.5898323059082,1.746351881593e-05
82,55.586341857910156,1.735132173052989e-05,55.62398147583008,1.721175794955343e-05
83,55.651405334472656,1.7102272977354005e-05,55.68366622924805,1.696583603916224e-05
84,55.71092987060547,1.685932875261642e-05,55.74048614501953,1.672614052949939e-05
85,55.780982971191406,1.662099384702742e-05,55.886104583740234,1.6487603716086596e-05
86,55.834800720214844,1.6379197404603474e-05,55.89695358276367,1.6243424397544004e-05
87,55.94894027709961,1.6136609701788984e-05,55.9714469909668,1.6002919437596574e-05
88,56.02578353881836,1.590151987329591e-05,56.059661865234375,1.5772571714478545e-05
89,56.04053497314453,1.5672414519940503e-05,56.01652145385742,1.5546986105619e-05
90,56.088077545166016,1.544892802485265e-05,56.125431060791016,1.5325700587709434e-05
91,56.130096435546875,1.5229275049932767e-05,56.17099380493164,1.5108907064131927e-05
92,56.193973541259766,1.5014760720077902e-05,56.187347412109375,1.4896682841936126e-05
93,56.231815338134766,1.4805221326241735e-05,56.16524124145508,1.4696209291287232e-05
94,56.26356506347656,1.4628609278588556e-05,56.23859786987305,1.4532930435962044e-05
95,56.318870544433594,1.4443819054577034e-05,56.37071228027344,1.4327966709970497e-05
96,56.40937423706055,1.4235057278710883e-05,56.43484115600586,1.4120081686996855e-05
97,56.46628189086914,1.4031505088496488e-05,56.56129837036133,1.3922349353379104e-05
98,56.56681823730469,1.385773066431284e-05,56.5900993347168,1.3768141798209399e-05
99,56.61782455444336,1.3688070794160012e-05,56.793678283691406,1.3585124179371633e-05
